Pol Year,Issue Age,Prem Term,Value
58,79,55,370
59,79,55,380
60,79,55,390
61,79,55,400
62,79,55,410
63,79,55,420
64,79,55,430
65,79,55,440
66,79,55,450
67,79,55,460
68,79,55,470
69,79,55,480
70,79,55,490
71,79,55,500
72,79,55,510
73,79,55,520
74,79,55,530
75,79,55,540
76,79,55,550
77,79,55,560
78,79,55,570
79,79,55,580
80,79,55,590
81,79,55,600
82,79,55,610
83,79,55,620
84,79,55,630
85,79,55,640
86,79,55,650
87,79,55,660
88,79,55,670
89,79,55,680
90,79,55,690
91,79,55,700
92,79,55,710
93,79,55,720
94,79,55,730
95,79,55,740
96,79,55,750
97,79,55,760
98,79,55,770
99,79,55,780
100,79,55,790
101,79,55,800
102,79,55,810
103,79,55,820
104,79,55,830
105,79,55,840
106,79,55,850
107,79,55,860
108,79,55,870
109,79,55,880
110,79,55,890
111,79,55,900
112,79,55,910
113,79,55,920
114,79,55,930
115,79,55,940
116,79,55,950
117,79,55,960
118,79,55,970
119,79,55,980
120,79,55,1000
1,80,55,0
2,80,55,0
3,80,55,0
4,80,55,0
5,80,55,0
6,80,55,10
7,80,55,15
8,80,55,20
9,80,55,25
10,80,55,30
11,80,55,35
12,80,55,40
13,80,55,45
14,80,55,50
15,80,55,55
16,80,55,60
17,80,55,65
18,80,55,70
19,80,55,75
20,80,55,80
21,80,55,85
22,80,55,90
23,80,55,95
24,80,55,100
25,80,55,105
26,80,55,110
27,80,55,115
28,80,55,120
29,80,55,125
30,80,55,130
31,80,55,135
32,80,55,140
33,80,55,145
34,80,55,150
35,80,55,155
36,80,55,160
37,80,55,165
38,80,55,170
39,80,55,180
40,80,55,190
41,80,55,200
42,80,55,210
43,80,55,220
44,80,55,230
45,80,55,240
46,80,55,250
47,80,55,260
48,80,55,270
49,80,55,280
50,80,55,290
51,80,55,300
52,80,55,310
53,80,55,320
54,80,55,330
55,80,55,340
56,80,55,350
57,80,55,360
58,80,55,370
59,80,55,380
60,80,55,390
61,80,55,400
62,80,55,410
63,80,55,420
64,80,55,430
65,80,55,440
66,80,55,450
67,80,55,460
68,80,55,470
69,80,55,480
70,80,55,490
71,80,55,500
72,80,55,510
73,80,55,520
74,80,55,530
75,80,55,540
76,80,55,550
77,80,55,560
78,80,55,570
79,80,55,580
80,80,55,590
81,80,55,600
82,80,55,610
83,80,55,620
84,80,55,630
85,80,55,640
86,80,55,650
87,80,55,660
88,80,55,670
89,80,55,680
90,80,55,690
91,80,55,700
92,80,55,710
93,80,55,720
94,80,55,730
95,80,55,740
96,80,55,750
97,80,55,760
98,80,55,770
99,80,55,780
100,80,55,790
101,80,55,800
102,80,55,810
103,80,55,820
104,80,55,830
105,80,55,840
106,80,55,850
107,80,55,860
108,80,55,870
109,80,55,880
110,80,55,890
111,80,55,900
112,80,55,910
113,80,55,920
114,80,55,930
115,80,55,940
116,80,55,950
117,80,55,960
118,80,55,970
119,80,55,980
120,80,55,1000
1,81,55,0
2,81,55,0
3,81,55,0
4,81,55,0
5,81,55,0
6,81,55,10
7,81,55,15
8,81,55,20
9,81,55,25
10,81,55,30
11,81,55,35
12,81,55,40
13,81,55,45
14,81,55,50
15,81,55,55
16,81,55,60
17,81,55,65
18,81,55,70
19,81,55,75
20,81,55,80
21,81,55,85
22,81,55,90
23,81,55,95
24,81,55,100
25,81,55,105
26,81,55,110
27,81,55,115
28,81,55,120
29,81,55,125
30,81,55,130
31,81,55,135
32,81,55,140
33,81,55,145
34,81,55,150
35,81,55,155
36,81,55,160
37,81,55,165
38,81,55,170
39,81,55,180
40,81,55,190
41,81,55,200
42,81,55,210
43,81,55,220
44,81,55,230
45,81,55,240
46,81,55,250
47,81,55,260
48,81,55,270
49,81,55,280
50,81,55,290
51,81,55,300
52,81,55,310
53,81,55,320
54,81,55,330
55,81,55,340
56,81,55,350
57,81,55,360
58,81,55,370
59,81,55,380
60,81,55,390
61,81,55,400
62,81,55,410
63,81,55,420
64,81,55,430
65,81,55,440
66,81,55,450
67,81,55,460
68,81,55,470
69,81,55,480
70,81,55,490
71,81,55,500
72,81,55,510
73,81,55,520
74,81,55,530
75,81,55,540
76,81,55,550
77,81,55,560
78,81,55,570
79,81,55,580
80,81,55,590
81,81,55,600
82,81,55,610
83,81,55,620
84,81,55,630
85,81,55,640
86,81,55,650
87,81,55,660
88,81,55,670
89,81,55,680
90,81,55,690
91,81,55,700
92,81,55,710
93,81,55,720
94,81,55,730
95,81,55,740
96,81,55,750
97,81,55,760
98,81,55,770
99,81,55,780
100,81,55,790
101,81,55,800
102,81,55,810
103,81,55,820
104,81,55,830
105,81,55,840
106,81,55,850
107,81,55,860
108,81,55,870
109,81,55,880
110,81,55,890
111,81,55,900
112,81,55,910
113,81,55,920
114,81,55,930
115,81,55,940
116,81,55,950
117,81,55,960
118,81,55,970
119,81,55,980
120,81,55,1000
1,82,55,0
2,82,55,0
3,82,55,0
4,82,55,0
5,82,55,0
6,82,55,10
7,82,55,15
8,82,55,20
9,82,55,25
10,82,55,30
11,82,55,35
12,82,55,40
13,82,55,45
14,82,55,50
15,82,55,55
16,82,55,60
17,82,55,65
18,82,55,70
19,82,55,75
20,82,55,80
21,82,55,85
22,82,55,90
23,82,55,95
24,82,55,100
25,82,55,105
26,82,55,110
27,82,55,115
28,82,55,120
29,82,55,125
30,82,55,130
31,82,55,135
32,82,55,140
33,82,55,145
34,82,55,150
35,82,55,155
36,82,55,160
37,82,55,165
38,82,55,170
39,82,55,180
40,82,55,190
41,82,55,200
42,82,55,210
43,82,55,220
44,82,55,230
45,82,55,240
46,82,55,250
47,82,55,260
48,82,55,270
49,82,55,280
50,82,55,290
51,82,55,300
52,82,55,310
53,82,55,320
54,82,55,330
55,82,55,340
56,82,55,350
57,82,55,360
58,82,55,370
59,82,55,380
60,82,55,390
61,82,55,400
62,82,55,410
63,82,55,420
64,82,55,430
65,82,55,440
66,82,55,450
67,82,55,460
68,82,55,470
69,82,55,480
70,82,55,490
71,82,55,500
72,82,55,510
73,82,55,520
74,82,55,530
75,82,55,540
76,82,55,550
77,82,55,560
78,82,55,570
79,82,55,580
80,82,55,590
81,82,55,600
82,82,55,610
83,82,55,620
84,82,55,630
85,82,55,640
86,82,55,650
87,82,55,660
88,82,55,670
89,82,55,680
90,82,55,690
91,82,55,700
92,82,55,710
93,82,55,720
94,82,55,730
95,82,55,740
96,82,55,750
97,82,55,760
98,82,55,770
99,82,55,780
100,82,55,790
101,82,55,800
102,82,55,810
103,82,55,820
104,82,55,830
105,82,55,840
106,82,55,850
107,82,55,860
108,82,55,870
109,82,55,880
110,82,55,890
111,82,55,900
112,82,55,910
113,82,55,920
114,82,55,930
115,82,55,940
116,82,55,950
117,82,55,960
118,82,55,970
119,82,55,980
120,82,55,1000
1,83,55,0
2,83,55,0
3,83,55,0
4,83,55,0
5,83,55,0
6,83,55,10
7,83,55,15
8,83,55,20
9,83,55,25
10,83,55,30
11,83,55,35
12,83,55,40
13,83,55,45
14,83,55,50
15,83,55,55
16,83,55,60
17,83,55,65
18,83,55,70
19,83,55,75
20,83,55,80
21,83,55,85
22,83,55,90
23,83,55,95
24,83,55,100
25,83,55,105
26,83,55,110
27,83,55,115
28,83,55,120
29,83,55,125
30,83,55,130
31,83,55,135
32,83,55,140
33,83,55,145
34,83,55,150
35,83,55,155
36,83,55,160
37,83,55,165
38,83,55,170
39,83,55,180
40,83,55,190
41,83,55,200
42,83,55,210
43,83,55,220
44,83,55,230
45,83,55,240
46,83,55,250
47,83,55,260
48,83,55,270
49,83,55,280
50,83,55,290
51,83,55,300
52,83,55,310
53,83,55,320
54,83,55,330
55,83,55,340
56,83,55,350
57,83,55,360
58,83,55,370
59,83,55,380
60,83,55,390
61,83,55,400
62,83,55,410
63,83,55,420
64,83,55,430
65,83,55,440
66,83,55,450
67,83,55,460
68,83,55,470
69,83,55,480
70,83,55,490
71,83,55,500
72,83,55,510
73,83,55,520
74,83,55,530
75,83,55,540
76,83,55,550
77,83,55,560
78,83,55,570
79,83,55,580
80,83,55,590
81,83,55,600
82,83,55,610
83,83,55,620
84,83,55,630
85,83,55,640
86,83,55,650
87,83,55,660
88,83,55,670
89,83,55,680
90,83,55,690
91,83,55,700
92,83,55,710
93,83,55,720
94,83,55,730
95,83,55,740
96,83,55,750
97,83,55,760
98,83,55,770
99,83,55,780
100,83,55,790
101,83,55,800
102,83,55,810
103,83,55,820
104,83,55,830
105,83,55,840
106,83,55,850
107,83,55,860
108,83,55,870
109,83,55,880
110,83,55,890
111,83,55,900
112,83,55,910
113,83,55,920
114,83,55,930
115,83,55,940
116,83,55,950
117,83,55,960
118,83,55,970
119,83,55,980
120,83,55,1000
1,84,55,0
2,84,55,0
3,84,55,0
4,84,55,0
5,84,55,0
6,84,55,10
7,84,55,15
8,84,55,20
9,84,55,25
10,84,55,30
11,84,55,35
12,84,55,40
13,84,55,45
14,84,55,50
15,84,55,55
16,84,55,60
17,84,55,65
18,84,55,70
19,84,55,75
20,84,55,80
21,84,55,85
22,84,55,90
23,84,55,95
24,84,55,100
25,84,55,105
26,84,55,110
27,84,55,115
28,84,55,120
29,84,55,125
30,84,55,130
31,84,55,135
32,84,55,140
33,84,55,145
34,84,55,150
35,84,55,155
36,84,55,160
37,84,55,165
38,84,55,170
39,84,55,180
40,84,55,190
41,84,55,200
42,84,55,210
43,84,55,220
44,84,55,230
45,84,55,240
46,84,55,250
47,84,55,260
48,84,55,270
49,84,55,280
50,84,55,290
51,84,55,300
52,84,55,310
53,84,55,320
54,84,55,330
55,84,55,340
56,84,55,350
57,84,55,360
58,84,55,370
59,84,55,380
60,84,55,390
61,84,55,400
62,84,55,410
63,84,55,420
64,84,55,430
65,84,55,440
66,84,55,450
67,84,55,460
68,84,55,470
69,84,55,480
70,84,55,490
71,84,55,500
72,84,55,510
73,84,55,520
74,84,55,530
75,84,55,540
76,84,55,550
77,84,55,560
78,84,55,570
79,84,55,580
80,84,55,590
81,84,55,600
82,84,55,610
83,84,55,620
84,84,55,630
85,84,55,640
86,84,55,650
87,84,55,660
88,84,55,670
89,84,55,680
90,84,55,690
91,84,55,700
92,84,55,710
93,84,55,720
94,84,55,730
95,84,55,740
96,84,55,750
97,84,55,760
98,84,55,770
99,84,55,780
100,84,55,790
101,84,55,800
102,84,55,810
103,84,55,820
104,84,55,830
105,84,55,840
106,84,55,850
107,84,55,860
108,84,55,870
109,84,55,880
110,84,55,890
111,84,55,900
112,84,55,910
113,84,55,920
114,84,55,930
115,84,55,940
116,84,55,950
117,84,55,960
118,84,55,970
119,84,55,980
120,84,55,1000
1,85,55,0
2,85,55,0
3,85,55,0
4,85,55,0
5,85,55,0
6,85,55,10
7,85,55,15
8,85,55,20
9,85,55,25
10,85,55,30
11,85,55,35
12,85,55,40
13,85,55,45
14,85,55,50
15,85,55,55
16,85,55,60
17,85,55,65
18,85,55,70
19,85,55,75
20,85,55,80
21,85,55,85
22,85,55,90
23,85,55,95
24,85,55,100
25,85,55,105
26,85,55,110
27,85,55,115
28,85,55,120
29,85,55,125
30,85,55,130
31,85,55,135
32,85,55,140
33,85,55,145
34,85,55,150
35,85,55,155
36,85,55,160
37,85,55,165
38,85,55,170
39,85,55,180
40,85,55,190
41,85,55,200
42,85,55,210
43,85,55,220
44,85,55,230
45,85,55,240
46,85,55,250
47,85,55,260
48,85,55,270
49,85,55,280
50,85,55,290
51,85,55,300
52,85,55,310
53,85,55,320
54,85,55,330
55,85,55,340
56,85,55,350
57,85,55,360
58,85,55,370
59,85,55,380
60,85,55,390
61,85,55,400
62,85,55,410
63,85,55,420
64,85,55,430
65,85,55,440
66,85,55,450
67,85,55,460
68,85,55,470
69,85,55,480
70,85,55,490
71,85,55,500
72,85,55,510
73,85,55,520
74,85,55,530
75,85,55,540
76,85,55,550
77,85,55,560
78,85,55,570
79,85,55,580
80,85,55,590
81,85,55,600
82,85,55,610
83,85,55,620
84,85,55,630
85,85,55,640
86,85,55,650
87,85,55,660
88,85,55,670
89,85,55,680
90,85,55,690
91,85,55,700
92,85,55,710
93,85,55,720
94,85,55,730
95,85,55,740
96,85,55,750
97,85,55,760
98,85,55,770
99,85,55,780
100,85,55,790
101,85,55,800
102,85,55,810
103,85,55,820
104,85,55,830
105,85,55,840
106,85,55,850
107,85,55,860
108,85,55,870
109,85,55,880
110,85,55,890
111,85,55,900
112,85,55,910
113,85,55,920
114,85,55,930
115,85,55,940
116,85,55,950
117,85,55,960
118,85,55,970
119,85,55,980
120,85,55,1000
1,86,55,0
2,86,55,0
3,86,55,0
4,86,55,0
5,86,55,0
6,86,55,10
7,86,55,15
8,86,55,20
9,86,55,25
10,86,55,30
11,86,55,35
12,86,55,40
13,86,55,45
14,86,55,50
15,86,55,55
16,86,55,60
17,86,55,65
18,86,55,70
19,86,55,75
20,86,55,80
21,86,55,85
22,86,55,90
23,86,55,95
24,86,55,100
25,86,55,105
26,86,55,110
27,86,55,115
28,86,55,120
29,86,55,125
30,86,55,130
31,86,55,135
32,86,55,140
33,86,55,145
34,86,55,150
35,86,55,155
36,86,55,160
37,86,55,165
38,86,55,170
39,86,55,180
40,86,55,190
41,86,55,200
42,86,55,210
43,86,55,220
44,86,55,230
45,86,55,240
46,86,55,250
47,86,55,260
48,86,55,270
49,86,55,280
50,86,55,290
51,86,55,300
52,86,55,310
53,86,55,320
54,86,55,330
55,86,55,340
56,86,55,350
57,86,55,360
58,86,55,370
59,86,55,380
60,86,55,390
61,86,55,400
62,86,55,410
63,86,55,420
64,86,55,430
65,86,55,440
66,86,55,450
67,86,55,460
68,86,55,470
69,86,55,480
70,86,55,490
71,86,55,500
72,86,55,510
73,86,55,520
74,86,55,530
75,86,55,540
76,86,55,550
77,86,55,560
78,86,55,570
79,86,55,580
80,86,55,590
81,86,55,600
82,86,55,610
83,86,55,620
84,86,55,630
85,86,55,640
86,86,55,650
87,86,55,660
88,86,55,670
89,86,55,680
90,86,55,690
91,86,55,700
92,86,55,710
93,86,55,720
94,86,55,730
95,86,55,740
96,86,55,750
97,86,55,760
98,86,55,770
99,86,55,780
100,86,55,790
101,86,55,800
102,86,55,810
103,86,55,820
104,86,55,830
105,86,55,840
106,86,55,850
107,86,55,860
108,86,55,870
109,86,55,880
110,86,55,890
111,86,55,900
112,86,55,910
113,86,55,920
114,86,55,930
115,86,55,940
116,86,55,950
117,86,55,960
118,86,55,970
119,86,55,980
120,86,55,1000
1,87,55,0
2,87,55,0
3,87,55,0
4,87,55,0
5,87,55,0
6,87,55,10
7,87,55,15
8,87,55,20
9,87,55,25
10,87,55,30
11,87,55,35
12,87,55,40
13,87,55,45
14,87,55,50
15,87,55,55
16,87,55,60
17,87,55,65
18,87,55,70
19,87,55,75
20,87,55,80
21,87,55,85
22,87,55,90
23,87,55,95
24,87,55,100
25,87,55,105
26,87,55,110
27,87,55,115
28,87,55,120
29,87,55,125
30,87,55,130
31,87,55,135
32,87,55,140
33,87,55,145
34,87,55,150
35,87,55,155
36,87,55,160
37,87,55,165
38,87,55,170
39,87,55,180
40,87,55,190
41,87,55,200
42,87,55,210
43,87,55,220
44,87,55,230
45,87,55,240
46,87,55,250
47,87,55,260
48,87,55,270
49,87,55,280
50,87,55,290
51,87,55,300
52,87,55,310
53,87,55,320
54,87,55,330
55,87,55,340
56,87,55,350
57,87,55,360
58,87,55,370
59,87,55,380
60,87,55,390
61,87,55,400
62,87,55,410
63,87,55,420
64,87,55,430
65,87,55,440
66,87,55,450
67,87,55,460
68,87,55,470
69,87,55,480
70,87,55,490
71,87,55,500
72,87,55,510
73,87,55,520
74,87,55,530
75,87,55,540
76,87,55,550
77,87,55,560
78,87,55,570
79,87,55,580
80,87,55,590
81,87,55,600
82,87,55,610
83,87,55,620
84,87,55,630
85,87,55,640
86,87,55,650
87,87,55,660
88,87,55,670
89,87,55,680
90,87,55,690
91,87,55,700
92,87,55,710
93,87,55,720
94,87,55,730
95,87,55,740
96,87,55,750
97,87,55,760
98,87,55,770
99,87,55,780
100,87,55,790
101,87,55,800
102,87,55,810
103,87,55,820
104,87,55,830
105,87,55,840
106,87,55,850
107,87,55,860
108,87,55,870
109,87,55,880
110,87,55,890
111,87,55,900
112,87,55,910
113,87,55,920
114,87,55,930
115,87,55,940
116,87,55,950
117,87,55,960
118,87,55,970
119,87,55,980
120,87,55,1000
1,88,55,0
2,88,55,0
3,88,55,0
4,88,55,0
5,88,55,0
6,88,55,10
7,88,55,15
8,88,55,20
9,88,55,25
10,88,55,30
11,88,55,35
12,88,55,40
13,88,55,45
14,88,55,50
15,88,55,55
16,88,55,60
17,88,55,65
18,88,55,70
19,88,55,75
20,88,55,80
21,88,55,85
22,88,55,90
23,88,55,95
24,88,55,100
25,88,55,105
26,88,55,110
27,88,55,115
28,88,55,120
29,88,55,125
30,88,55,130
31,88,55,135
32,88,55,140
33,88,55,145
34,88,55,150
35,88,55,155
36,88,55,160
37,88,55,165
38,88,55,170
39,88,55,180
40,88,55,190
41,88,55,200
42,88,55,210
43,88,55,220
44,88,55,230
45,88,55,240
46,88,55,250
47,88,55,260
48,88,55,270
49,88,55,280
50,88,55,290
51,88,55,300
52,88,55,310
53,88,55,320
54,88,55,330
55,88,55,340
56,88,55,350
57,88,55,360
58,88,55,370
59,88,55,380
60,88,55,390
61,88,55,400
62,88,55,410
63,88,55,420
64,88,55,430
65,88,55,440
66,88,55,450
67,88,55,460
68,88,55,470
69,88,55,480
70,88,55,490
71,88,55,500
72,88,55,510
73,88,55,520
74,88,55,530
75,88,55,540
76,88,55,550
77,88,55,560
78,88,55,570
79,88,55,580
80,88,55,590
81,88,55,600
82,88,55,610
83,88,55,620
84,88,55,630
85,88,55,640
86,88,55,650
87,88,55,660
88,88,55,670
89,88,55,680
90,88,55,690
91,88,55,700
92,88,55,710
93,88,55,720
94,88,55,730
95,88,55,740
96,88,55,750
97,88,55,760
98,88,55,770
99,88,55,780
100,88,55,790
101,88,55,800
102,88,55,810
103,88,55,820
104,88,55,830
105,88,55,840
106,88,55,850
107,88,55,860
108,88,55,870
109,88,55,880
110,88,55,890
111,88,55,900
112,88,55,910
113,88,55,920
114,88,55,930
115,88,55,940
116,88,55,950
117,88,55,960
118,88,55,970
119,88,55,980
120,88,55,1000
1,89,55,0
2,89,55,0
3,89,55,0
4,89,55,0
5,89,55,0
6,89,55,10
7,89,55,15
8,89,55,20
9,89,55,25
10,89,55,30
11,89,55,35
12,89,55,40
13,89,55,45
14,89,55,50
15,89,55,55
16,89,55,60
17,89,55,65
18,89,55,70
19,89,55,75
20,89,55,80
21,89,55,85
22,89,55,90
23,89,55,95
24,89,55,100
25,89,55,105
26,89,55,110
27,89,55,115
28,89,55,120
29,89,55,125
30,89,55,130
31,89,55,135
32,89,55,140
33,89,55,145
34,89,55,150
35,89,55,155
36,89,55,160
37,89,55,165
38,89,55,170
39,89,55,180
40,89,55,190
41,89,55,200
42,89,55,210
43,89,55,220
44,89,55,230
45,89,55,240
46,89,55,250
47,89,55,260
48,89,55,270
49,89,55,280
50,89,55,290
51,89,55,300
52,89,55,310
53,89,55,320
54,89,55,330
55,89,55,340
56,89,55,350
57,89,55,360
58,89,55,370
59,89,55,380
60,89,55,390
61,89,55,400
62,89,55,410
63,89,55,420
64,89,55,430
65,89,55,440
66,89,55,450
67,89,55,460
68,89,55,470
69,89,55,480
70,89,55,490
71,89,55,500
72,89,55,510
73,89,55,520
74,89,55,530
75,89,55,540
76,89,55,550
77,89,55,560
78,89,55,570
79,89,55,580
80,89,55,590
81,89,55,600
82,89,55,610
83,89,55,620
84,89,55,630
85,89,55,640
86,89,55,650
87,89,55,660
88,89,55,670
89,89,55,680
90,89,55,690
91,89,55,700
92,89,55,710
93,89,55,720
94,89,55,730
95,89,55,740
96,89,55,750
97,89,55,760
98,89,55,770
99,89,55,780
100,89,55,790
101,89,55,800
102,89,55,810
103,89,55,820
104,89,55,830
105,89,55,840
106,89,55,850
107,89,55,860
108,89,55,870
109,89,55,880
110,89,55,890
111,89,55,900
112,89,55,910
113,89,55,920
114,89,55,930
115,89,55,940
116,89,55,950
117,89,55,960
118,89,55,970
119,89,55,980
120,89,55,1000
1,90,55,0
2,90,55,0
3,90,55,0
4,90,55,0
5,90,55,0
6,90,55,10
7,90,55,15
8,90,55,20
9,90,55,25
10,90,55,30
11,90,55,35
12,90,55,40
13,90,55,45
14,90,55,50
15,90,55,55
16,90,55,60
17,90,55,65
18,90,55,70
19,90,55,75
20,90,55,80
21,90,55,85
22,90,55,90
23,90,55,95
24,90,55,100
25,90,55,105
26,90,55,110
27,90,55,115
28,90,55,120
29,90,55,125
30,90,55,130
31,90,55,135
32,90,55,140
33,90,55,145
34,90,55,150
35,90,55,155
36,90,55,160
37,90,55,165
38,90,55,170
39,90,55,180
40,90,55,190
41,90,55,200
42,90,55,210
43,90,55,220
44,90,55,230
45,90,55,240
46,90,55,250
47,90,55,260
48,90,55,270
49,90,55,280
50,90,55,290
51,90,55,300
52,90,55,310
53,90,55,320
54,90,55,330
55,90,55,340
56,90,55,350
57,90,55,360
58,90,55,370
59,90,55,380
60,90,55,390
61,90,55,400
62,90,55,410
63,90,55,420
64,90,55,430
65,90,55,440
66,90,55,450
67,90,55,460
68,90,55,470
69,90,55,480
70,90,55,490
71,90,55,500
72,90,55,510
73,90,55,520
74,90,55,530
75,90,55,540
76,90,55,550
77,90,55,560
78,90,55,570
79,90,55,580
80,90,55,590
81,90,55,600
82,90,55,610
83,90,55,620
84,90,55,630
85,90,55,640
86,90,55,650
87,90,55,660
88,90,55,670
89,90,55,680
90,90,55,690
91,90,55,700
92,90,55,710
93,90,55,720
94,90,55,730
95,90,55,740
96,90,55,750
97,90,55,760
98,90,55,770
99,90,55,780
100,90,55,790
101,90,55,800
102,90,55,810
103,90,55,820
104,90,55,830
105,90,55,840
106,90,55,850
107,90,55,860
108,90,55,870
109,90,55,880
110,90,55,890
111,90,55,900
112,90,55,910
113,90,55,920
114,90,55,930
115,90,55,940
116,90,55,950
117,90,55,960
118,90,55,970
119,90,55,980
120,90,55,1000
1,91,55,0
2,91,55,0
3,91,55,0
4,91,55,0
5,91,55,0
6,91,55,10
7,91,55,15
8,91,55,20
9,91,55,25
10,91,55,30
11,91,55,35
12,91,55,40
13,91,55,45
14,91,55,50
15,91,55,55
16,91,55,60
17,91,55,65
18,91,55,70
19,91,55,75
20,91,55,80
21,91,55,85
22,91,55,90
23,91,55,95
24,91,55,100
25,91,55,105
26,91,55,110
27,91,55,115
28,91,55,120
29,91,55,125
30,91,55,130
31,91,55,135
32,91,55,140
33,91,55,145
34,91,55,150
35,91,55,155
36,91,55,160
37,91,55,165
38,91,55,170
39,91,55,180
40,91,55,190
41,91,55,200
42,91,55,210
43,91,55,220
44,91,55,230
45,91,55,240
46,91,55,250
47,91,55,260
48,91,55,270
49,91,55,280
50,91,55,290
51,91,55,300
52,91,55,310
53,91,55,320
54,91,55,330
55,91,55,340
56,91,55,350
57,91,55,360
58,91,55,370
59,91,55,380
60,91,55,390
61,91,55,400
62,91,55,410
63,91,55,420
64,91,55,430
65,91,55,440
66,91,55,450
67,91,55,460
68,91,55,470
69,91,55,480
70,91,55,490
71,91,55,500
72,91,55,510
73,91,55,520
74,91,55,530
75,91,55,540
76,91,55,550
77,91,55,560
78,91,55,570
79,91,55,580
80,91,55,590
81,91,55,600
82,91,55,610
83,91,55,620
84,91,55,630
85,91,55,640
86,91,55,650
87,91,55,660
88,91,55,670
89,91,55,680
90,91,55,690
91,91,55,700
92,91,55,710
93,91,55,720
94,91,55,730
95,91,55,740
96,91,55,750
97,91,55,760
98,91,55,770
99,91,55,780
100,91,55,790
101,91,55,800
102,91,55,810
103,91,55,820
104,91,55,830
105,91,55,840
106,91,55,850
107,91,55,860
108,91,55,870
109,91,55,880
110,91,55,890
111,91,55,900
112,91,55,910
113,91,55,920
114,91,55,930
115,91,55,940
116,91,55,950
117,91,55,960
118,91,55,970
119,91,55,980
120,91,55,1000
1,92,55,0
2,92,55,0
3,92,55,0
4,92,55,0
5,92,55,0
6,92,55,10
7,92,55,15
8,92,55,20
9,92,55,25
10,92,55,30
11,92,55,35
12,92,55,40
13,92,55,45
14,92,55,50
15,92,55,55
16,92,55,60
17,92,55,65
18,92,55,70
19,92,55,75
20,92,55,80
21,92,55,85
22,92,55,90
23,92,55,95
24,92,55,100
25,92,55,105
26,92,55,110
27,92,55,115
28,92,55,120
29,92,55,125
30,92,55,130
31,92,55,135
32,92,55,140
33,92,55,145
34,92,55,150
35,92,55,155
36,92,55,160
37,92,55,165
38,92,55,170
39,92,55,180
40,92,55,190
41,92,55,200
42,92,55,210
43,92,55,220
44,92,55,230
45,92,55,240
46,92,55,250
47,92,55,260
48,92,55,270
49,92,55,280
50,92,55,290
51,92,55,300
52,92,55,310
53,92,55,320
54,92,55,330
55,92,55,340
56,92,55,350
57,92,55,360
58,92,55,370
59,92,55,380
60,92,55,390
61,92,55,400
62,92,55,410
63,92,55,420
64,92,55,430
65,92,55,440
66,92,55,450
67,92,55,460
68,92,55,470
69,92,55,480
70,92,55,490
71,92,55,500
72,92,55,510
73,92,55,520
74,92,55,530
75,92,55,540
76,92,55,550
77,92,55,560
78,92,55,570
79,92,55,580
80,92,55,590
81,92,55,600
82,92,55,610
83,92,55,620
84,92,55,630
85,92,55,640
86,92,55,650
87,92,55,660
88,92,55,670
89,92,55,680
90,92,55,690
91,92,55,700
92,92,55,710
93,92,55,720
94,92,55,730
95,92,55,740
96,92,55,750
97,92,55,760
98,92,55,770
99,92,55,780
100,92,55,790
101,92,55,800
102,92,55,810
103,92,55,820
104,92,55,830
105,92,55,840
106,92,55,850
107,92,55,860
108,92,55,870
109,92,55,880
110,92,55,890
111,92,55,900
112,92,55,910
113,92,55,920
114,92,55,930
115,92,55,940
116,92,55,950
117,92,55,960
118,92,55,970
119,92,55,980
120,92,55,1000
1,93,55,0
2,93,55,0
3,93,55,0
4,93,55,0
5,93,55,0
6,93,55,10
7,93,55,15
8,93,55,20
9,93,55,25
10,93,55,30
11,93,55,35
12,93,55,40
13,93,55,45
14,93,55,50
15,93,55,55
16,93,55,60
17,93,55,65
18,93,55,70
19,93,55,75
20,93,55,80
21,93,55,85
22,93,55,90
23,93,55,95
24,93,55,100
25,93,55,105
26,93,55,110
27,93,55,115
28,93,55,120
29,93,55,125
30,93,55,130
31,93,55,135
32,93,55,140
33,93,55,145
34,93,55,150
35,93,55,155
36,93,55,160
37,93,55,165
38,93,55,170
39,93,55,180
40,93,55,190
41,93,55,200
42,93,55,210
43,93,55,220
44,93,55,230
45,93,55,240
46,93,55,250
47,93,55,260
48,93,55,270
49,93,55,280
50,93,55,290
51,93,55,300
52,93,55,310
53,93,55,320
54,93,55,330
55,93,55,340
56,93,55,350
57,93,55,360
58,93,55,370
59,93,55,380
60,93,55,390
61,93,55,400
62,93,55,410
63,93,55,420
64,93,55,430
65,93,55,440
66,93,55,450
67,93,55,460
68,93,55,470
69,93,55,480
70,93,55,490
71,93,55,500
72,93,55,510
73,93,55,520
74,93,55,530
75,93,55,540
76,93,55,550
77,93,55,560
78,93,55,570
79,93,55,580
80,93,55,590
81,93,55,600
82,93,55,610
83,93,55,620
84,93,55,630
85,93,55,640
86,93,55,650
87,93,55,660
88,93,55,670
89,93,55,680
90,93,55,690
91,93,55,700
92,93,55,710
93,93,55,720
94,93,55,730
95,93,55,740
96,93,55,750
97,93,55,760
98,93,55,770
99,93,55,780
100,93,55,790
101,93,55,800
102,93,55,810
103,93,55,820
104,93,55,830
105,93,55,840
106,93,55,850
107,93,55,860
108,93,55,870
109,93,55,880
110,93,55,890
111,93,55,900
112,93,55,910
113,93,55,920
114,93,55,930
115,93,55,940
116,93,55,950
117,93,55,960
118,93,55,970
119,93,55,980
120,93,55,1000
1,94,55,0
2,94,55,0
